"gene_name","MI_score","p_value","p_adj_bonf","p_adj_fdr","significant","rank_mi"
"gene_17007",0.296079888783611,0.005,1,0.00516311313060701,TRUE,8715
"gene_17008",0.187993368540854,0.005,1,0.00516311313060701,TRUE,13649
"gene_17009",0.409822926887283,0.005,1,0.00516311313060701,TRUE,4738
"gene_17010",0.724986618001724,0.005,1,0.00516311313060701,TRUE,527
"gene_17011",0.10435206210278,0.005,1,0.00516311313060701,TRUE,16977
"gene_17012",0.175895860061186,0.005,1,0.00516311313060701,TRUE,14207
"gene_17013",0.176324974686817,0.005,1,0.00516311313060701,TRUE,14186
"gene_17014",0.153904788749773,0.005,1,0.00516311313060701,TRUE,15192
"gene_17015",0.153269310787532,0.005,1,0.00516311313060701,TRUE,15217
"gene_17016",0.111204006144451,0.005,1,0.00516311313060701,TRUE,16802
"gene_17017",0.583381512174853,0.005,1,0.00516311313060701,TRUE,1573
"gene_17018",0.569969716138169,0.005,1,0.00516311313060701,TRUE,1721
"gene_17019",0.252873567267161,0.005,1,0.00516311313060701,TRUE,10568
"gene_17020",0.265019349752796,0.005,1,0.00516311313060701,TRUE,10040
"gene_17022",0.354213506869055,0.005,1,0.00516311313060701,TRUE,6461
"gene_17023",0.294865977478577,0.005,1,0.00516311313060701,TRUE,8781
"gene_17024",0.28966216092091,0.005,1,0.00516311313060701,TRUE,8990
"gene_17026",0.576648744499546,0.005,1,0.00516311313060701,TRUE,1649
"gene_17027",0.343809661645483,0.005,1,0.00516311313060701,TRUE,6838
"gene_17028",0.607672268624083,0.005,1,0.00516311313060701,TRUE,1305
"gene_17029",0.192526761955095,0.005,1,0.00516311313060701,TRUE,13457
"gene_17031",0.380885238690371,0.005,1,0.00516311313060701,TRUE,5639
"gene_17032",0.16487995844616,0.005,1,0.00516311313060701,TRUE,14701
"gene_17033",0.527478204759719,0.005,1,0.00516311313060701,TRUE,2302
"gene_17034",0.221332903730362,0.005,1,0.00516311313060701,TRUE,12046
"gene_17035",0.244125236970776,0.005,1,0.00516311313060701,TRUE,10956
"gene_17036",0.473671894830897,0.005,1,0.00516311313060701,TRUE,3262
"gene_17037",0.290073980525674,0.005,1,0.00516311313060701,TRUE,8967
"gene_17038",0.285500115223875,0.005,1,0.00516311313060701,TRUE,9161
"gene_17039",0.383525449391385,0.005,1,0.00516311313060701,TRUE,5555
"gene_17040",0.276874225764102,0.005,1,0.00516311313060701,TRUE,9539
"gene_17041",0.296556751722347,0.005,1,0.00516311313060701,TRUE,8697
"gene_17042",0.11354552594737,0.005,1,0.00516311313060701,TRUE,16730
"gene_17043",0.286383533227487,0.005,1,0.00516311313060701,TRUE,9116
"gene_17044",0.196739121239777,0.005,1,0.00516311313060701,TRUE,13251
"gene_17045",0.372118741890953,0.005,1,0.00516311313060701,TRUE,5900
"gene_17046",0.519364614929593,0.005,1,0.00516311313060701,TRUE,2436
"gene_17047",0.0486288474255741,0.18,1,0.180734111249575,FALSE,17716
"gene_17050",0.137020515806293,0.005,1,0.00516311313060701,TRUE,15888
"gene_17053",0.636834106689512,0.005,1,0.00516311313060701,TRUE,1026
"gene_17057",0.252211772462303,0.005,1,0.00516311313060701,TRUE,10594
"gene_17058",0.44591895224393,0.005,1,0.00516311313060701,TRUE,3832
"gene_17059",0.298089952506121,0.005,1,0.00516311313060701,TRUE,8627
"gene_17060",0.774738871192546,0.005,1,0.00516311313060701,TRUE,337
"gene_17061",0.413730090228956,0.005,1,0.00516311313060701,TRUE,4641
"gene_17062",0.491640854628051,0.005,1,0.00516311313060701,TRUE,2901
"gene_17063",0.250904855114879,0.005,1,0.00516311313060701,TRUE,10643
"gene_17064",0.314402688661645,0.005,1,0.00516311313060701,TRUE,7947
"gene_17065",0.328554247958211,0.005,1,0.00516311313060701,TRUE,7394
"gene_17076",0.365040098819236,0.005,1,0.00516311313060701,TRUE,6136
"gene_17077",0.539255476712571,0.005,1,0.00516311313060701,TRUE,2129
"gene_17078",0.243877996940492,0.005,1,0.00516311313060701,TRUE,10972
"gene_17079",0.554412605695961,0.005,1,0.00516311313060701,TRUE,1923
"gene_17080",0.136391007357456,0.005,1,0.00516311313060701,TRUE,15909
"gene_17082",0.351794348512005,0.005,1,0.00516311313060701,TRUE,6552
"gene_17083",0.501103653977913,0.005,1,0.00516311313060701,TRUE,2740
"gene_17085",0.101799482304314,0.005,1,0.00516311313060701,TRUE,17039
"gene_17086",0.259016948164846,0.005,1,0.00516311313060701,TRUE,10296
"gene_17088",0.190286750862374,0.005,1,0.00516311313060701,TRUE,13551
"gene_17089",0.271051147682595,0.005,1,0.00516311313060701,TRUE,9763
"gene_17090",0.192089733522221,0.005,1,0.00516311313060701,TRUE,13470
"gene_17091",0.351212001232627,0.005,1,0.00516311313060701,TRUE,6564
"gene_17093",0.45099465371191,0.005,1,0.00516311313060701,TRUE,3711
"gene_17094",0.242403324084868,0.005,1,0.00516311313060701,TRUE,11047
"gene_17095",0.218863631821758,0.005,1,0.00516311313060701,TRUE,12177
"gene_17096",0.318101648222342,0.005,1,0.00516311313060701,TRUE,7788
"gene_17097",0.29918587201602,0.005,1,0.00516311313060701,TRUE,8588
"gene_17099",0.112798513108425,0.005,1,0.00516311313060701,TRUE,16750
"gene_17100",0.137817654474136,0.005,1,0.00516311313060701,TRUE,15864
"gene_17102",0.448589521698233,0.005,1,0.00516311313060701,TRUE,3763
"gene_17103",0.186122432297553,0.005,1,0.00516311313060701,TRUE,13740
"gene_17104",0.292420622952934,0.005,1,0.00516311313060701,TRUE,8881
"gene_17105",0.567934795037798,0.005,1,0.00516311313060701,TRUE,1754
"gene_17106",0.397670730514498,0.005,1,0.00516311313060701,TRUE,5120
"gene_17107",0.216496755550725,0.005,1,0.00516311313060701,TRUE,12298
"gene_17108",0.128208620792956,0.005,1,0.00516311313060701,TRUE,16233
"gene_17109",1.17523900072241,0.005,1,0.00516311313060701,TRUE,3
"gene_17110",0.0679261779857914,0.17,1,0.170732011331445,FALSE,17621
"gene_17112",0.142626189183701,0.005,1,0.00516311313060701,TRUE,15656
"gene_17113",0.134568083825071,0.005,1,0.00516311313060701,TRUE,15987
"gene_17114",0.175661845563589,0.005,1,0.00516311313060701,TRUE,14218
"gene_17116",0.126055250639002,0.005,1,0.00516311313060701,TRUE,16315
"gene_17117",0.180038766022063,0.005,1,0.00516311313060701,TRUE,14051
"gene_17118",0.140915989082818,0.005,1,0.00516311313060701,TRUE,15730
"gene_17119",0.133385693220498,0.005,1,0.00516311313060701,TRUE,16033
"gene_17120",0.412134273183757,0.005,1,0.00516311313060701,TRUE,4675
"gene_17121",0.45338061566965,0.005,1,0.00516311313060701,TRUE,3654
"gene_17122",0.43416411317819,0.005,1,0.00516311313060701,TRUE,4122
"gene_17124",0.0816044303868599,0.05,1,0.0505129374216346,FALSE,17476
"gene_17125",0.329031186895381,0.005,1,0.00516311313060701,TRUE,7383
"gene_17126",0.239941304067098,0.005,1,0.00516311313060701,TRUE,11170
"gene_17127",0.218386272059666,0.005,1,0.00516311313060701,TRUE,12204
"gene_17128",0.646346102389084,0.005,1,0.00516311313060701,TRUE,952
"gene_17129",0.0915586490836651,0.01,1,0.0102438742487286,TRUE,17286
"gene_17130",0.244414120833506,0.005,1,0.00516311313060701,TRUE,10940
"gene_17131",0.329687025057031,0.005,1,0.00516311313060701,TRUE,7364
"gene_17132",0.39441040304695,0.005,1,0.00516311313060701,TRUE,5220
"gene_17133",0.384087287088563,0.005,1,0.00516311313060701,TRUE,5543
"gene_17134",0.155465750827062,0.005,1,0.00516311313060701,TRUE,15121
"gene_17135",0.379496592677826,0.005,1,0.00516311313060701,TRUE,5672
"gene_17136",0.161681002931462,0.005,1,0.00516311313060701,TRUE,14857
"gene_17138",0.466248232443795,0.005,1,0.00516311313060701,TRUE,3399
"gene_17139",0.136004759832634,0.005,1,0.00516311313060701,TRUE,15925
"gene_17140",0.299395097788391,0.005,1,0.00516311313060701,TRUE,8582
"gene_17141",0.27051712033911,0.005,1,0.00516311313060701,TRUE,9783
"gene_17142",0.280983972985558,0.005,1,0.00516311313060701,TRUE,9355
"gene_17145",0.632828252344765,0.005,1,0.00516311313060701,TRUE,1057
"gene_17146",0.144071990356518,0.005,1,0.00516311313060701,TRUE,15602
"gene_17148",0.302896336233967,0.005,1,0.00516311313060701,TRUE,8426
"gene_17153",0.154798600328015,0.005,1,0.00516311313060701,TRUE,15157
"gene_17154",0.364612109885853,0.005,1,0.00516311313060701,TRUE,6150
"gene_17155",0.32470664270681,0.005,1,0.00516311313060701,TRUE,7556
"gene_17158",0.508462457391202,0.005,1,0.00516311313060701,TRUE,2617
"gene_17159",0.612245581519149,0.005,1,0.00516311313060701,TRUE,1252
"gene_17160",0.173051020990124,0.005,1,0.00516311313060701,TRUE,14331
"gene_17161",0.623149935757384,0.005,1,0.00516311313060701,TRUE,1149
"gene_17162",0.499100007244023,0.005,1,0.00516311313060701,TRUE,2773
"gene_17163",0.249764267428299,0.005,1,0.00516311313060701,TRUE,10693
"gene_17165",0.420908613624421,0.005,1,0.00516311313060701,TRUE,4450
"gene_17166",0.734795235254934,0.005,1,0.00516311313060701,TRUE,475
"gene_17167",0.501181308926177,0.005,1,0.00516311313060701,TRUE,2738
"gene_17168",0.722299173592026,0.005,1,0.00516311313060701,TRUE,534
"gene_17169",0.203708318395774,0.005,1,0.00516311313060701,TRUE,12897
"gene_17170",0.47405612111401,0.005,1,0.00516311313060701,TRUE,3256
"gene_17171",0.437231389632679,0.005,1,0.00516311313060701,TRUE,4037
"gene_17172",0.339784317152403,0.005,1,0.00516311313060701,TRUE,6982
"gene_17173",0.647382311159778,0.005,1,0.00516311313060701,TRUE,942
"gene_17175",0.18479074390721,0.005,1,0.00516311313060701,TRUE,13812
"gene_17176",0.257367998645686,0.005,1,0.00516311313060701,TRUE,10364
"gene_17177",0.167853367831305,0.005,1,0.00516311313060701,TRUE,14561
"gene_17178",0.440721073956921,0.005,1,0.00516311313060701,TRUE,3954
"gene_17179",0.338634750290241,0.005,1,0.00516311313060701,TRUE,7036
"gene_17180",0.0792832035282869,0.07,1,0.0705893730799864,FALSE,17515
"gene_17181",0.196923828508164,0.005,1,0.00516311313060701,TRUE,13241
"gene_17193",0.338457044443871,0.005,1,0.00516311313060701,TRUE,7043
"gene_17194",0.604600674599645,0.005,1,0.00516311313060701,TRUE,1332
"gene_17195",0.226897808888744,0.005,1,0.00516311313060701,TRUE,11774
"gene_17196",0.418192573158262,0.005,1,0.00516311313060701,TRUE,4528
"gene_17197",0.247516754153035,0.005,1,0.00516311313060701,TRUE,10786
"gene_17198",0.267796650367316,0.005,1,0.00516311313060701,TRUE,9907
"gene_17200",0.14815406835373,0.005,1,0.00516311313060701,TRUE,15422
"gene_17201",0.246246809034655,0.005,1,0.00516311313060701,TRUE,10850
"gene_17202",0.433839360334383,0.005,1,0.00516311313060701,TRUE,4135
"gene_17203",0.123436504079455,0.005,1,0.00516311313060701,TRUE,16407
"gene_17204",0.358612969195065,0.005,1,0.00516311313060701,TRUE,6309
"gene_17205",0.366779685384191,0.005,1,0.00516311313060701,TRUE,6083
"gene_17206",0.204519503272365,0.005,1,0.00516311313060701,TRUE,12858
"gene_17207",0.39242103974213,0.005,1,0.00516311313060701,TRUE,5294
"gene_17208",0.755773890479078,0.005,1,0.00516311313060701,TRUE,395
"gene_17209",0.427965956102738,0.005,1,0.00516311313060701,TRUE,4282
"gene_17210",0.174185361952722,0.005,1,0.00516311313060701,TRUE,14275
"gene_17211",0.261209440720018,0.005,1,0.00516311313060701,TRUE,10198
"gene_17212",0.152208404298839,0.005,1,0.00516311313060701,TRUE,15272
"gene_17213",0.208987579003351,0.005,1,0.00516311313060701,TRUE,12626
"gene_17214",0.50856999640648,0.005,1,0.00516311313060701,TRUE,2615
"gene_17215",0.222309717050249,0.005,1,0.00516311313060701,TRUE,11993
"gene_17217",0.562915681668151,0.005,1,0.00516311313060701,TRUE,1819
"gene_17218",0.180321682673393,0.005,1,0.00516311313060701,TRUE,14040
"gene_17219",0.114920914353021,0.005,1,0.00516311313060701,TRUE,16683
"gene_17220",0.133101583445041,0.005,1,0.00516311313060701,TRUE,16046
"gene_17221",0.120429121504349,0.005,1,0.00516311313060701,TRUE,16495
"gene_17222",0.231240702806759,0.005,1,0.00516311313060701,TRUE,11577
"gene_17223",0.345487056498241,0.005,1,0.00516311313060701,TRUE,6770
"gene_17224",0.489884195622214,0.005,1,0.00516311313060701,TRUE,2942
"gene_17225",0.171823564687499,0.005,1,0.00516311313060701,TRUE,14385
"gene_17226",0.474791067126208,0.005,1,0.00516311313060701,TRUE,3244
"gene_17227",0.279651533269566,0.005,1,0.00516311313060701,TRUE,9412
"gene_17228",0.736338098103921,0.005,1,0.00516311313060701,TRUE,470
"gene_17229",0.415203204379592,0.005,1,0.00516311313060701,TRUE,4608
"gene_17230",0.326429145968466,0.005,1,0.00516311313060701,TRUE,7490
"gene_17231",0.42061315726722,0.005,1,0.00516311313060701,TRUE,4457
"gene_17232",0.125162478639311,0.005,1,0.00516311313060701,TRUE,16345
"gene_17233",0.226644338272366,0.005,1,0.00516311313060701,TRUE,11784
"gene_17234",0.317581410382864,0.005,1,0.00516311313060701,TRUE,7807
"gene_17235",0.477977248688701,0.005,1,0.00516311313060701,TRUE,3178
"gene_17236",0.371784365151525,0.005,1,0.00516311313060701,TRUE,5912
"gene_17237",0.474692906443365,0.005,1,0.00516311313060701,TRUE,3245
"gene_17238",0.327617671996085,0.005,1,0.00516311313060701,TRUE,7430
"gene_17239",0.358095313006866,0.005,1,0.00516311313060701,TRUE,6324
"gene_17240",0.540358606763444,0.005,1,0.00516311313060701,TRUE,2109
"gene_17241",0.238442132928642,0.005,1,0.00516311313060701,TRUE,11228
"gene_17242",0.228524868305872,0.005,1,0.00516311313060701,TRUE,11698
"gene_17243",0.276287613036838,0.005,1,0.00516311313060701,TRUE,9563
"gene_17244",0.347371427497659,0.005,1,0.00516311313060701,TRUE,6704
"gene_17245",0.161327987008157,0.005,1,0.00516311313060701,TRUE,14868
"gene_17246",0.220016295885685,0.005,1,0.00516311313060701,TRUE,12110
"gene_17247",0.511898411954535,0.005,1,0.00516311313060701,TRUE,2557
"gene_17248",0.675165301834629,0.005,1,0.00516311313060701,TRUE,769
"gene_17249",0.51144741470806,0.005,1,0.00516311313060701,TRUE,2569
"gene_17250",0.532747381554288,0.005,1,0.00516311313060701,TRUE,2231
"gene_17251",0.212329793152164,0.005,1,0.00516311313060701,TRUE,12485
"gene_17252",0.344590603880849,0.005,1,0.00516311313060701,TRUE,6808
"gene_17253",0.51074495127938,0.005,1,0.00516311313060701,TRUE,2578
"gene_17254",0.271613906423076,0.005,1,0.00516311313060701,TRUE,9731
"gene_17255",0.102847833615601,0.005,1,0.00516311313060701,TRUE,17012
"gene_17256",0.271503011973956,0.005,1,0.00516311313060701,TRUE,9737
"gene_17257",0.108846237553976,0.005,1,0.00516311313060701,TRUE,16874
"gene_17258",0.181007125251267,0.005,1,0.00516311313060701,TRUE,14005
"gene_17259",0.372270135642996,0.005,1,0.00516311313060701,TRUE,5896
"gene_17260",0.134376589768426,0.005,1,0.00516311313060701,TRUE,15994
"gene_17261",0.36830508097842,0.005,1,0.00516311313060701,TRUE,6034
"gene_17262",0.314302712527294,0.005,1,0.00516311313060701,TRUE,7955
"gene_17263",0.139018689217365,0.005,1,0.00516311313060701,TRUE,15813
"gene_17265",0.226047408104724,0.005,1,0.00516311313060701,TRUE,11813
"gene_17266",0.511908670703317,0.005,1,0.00516311313060701,TRUE,2554
"gene_17267",0.434424328221366,0.005,1,0.00516311313060701,TRUE,4115
"gene_17268",0.177288536264536,0.005,1,0.00516311313060701,TRUE,14154
"gene_17269",0.5519101296049,0.005,1,0.00516311313060701,TRUE,1952
"gene_17270",0.411033525551133,0.005,1,0.00516311313060701,TRUE,4700
"gene_17271",0.179252715787834,0.005,1,0.00516311313060701,TRUE,14083
"gene_17272",0.305578542753631,0.005,1,0.00516311313060701,TRUE,8309
"gene_17273",0.139508014589506,0.005,1,0.00516311313060701,TRUE,15788
"gene_17274",0.257828373195288,0.005,1,0.00516311313060701,TRUE,10341
"gene_17275",0.156098872646116,0.005,1,0.00516311313060701,TRUE,15101
"gene_17276",0.353333381737729,0.005,1,0.00516311313060701,TRUE,6495
"gene_17277",0.293089820482073,0.005,1,0.00516311313060701,TRUE,8851
"gene_17278",0.235076936339543,0.005,1,0.00516311313060701,TRUE,11381
"gene_17279",0.444160604631816,0.005,1,0.00516311313060701,TRUE,3874
"gene_17280",0.329443518578322,0.005,1,0.00516311313060701,TRUE,7374
"gene_17281",0.0960864359457165,0.02,1,0.0203513203214696,TRUE,17176
"gene_17282",0.165370629022689,0.005,1,0.00516311313060701,TRUE,14683
"gene_17283",0.220601436903261,0.005,1,0.00516311313060701,TRUE,12082
"gene_17284",0.330093621616214,0.005,1,0.00516311313060701,TRUE,7352
"gene_17285",0.268847757371579,0.005,1,0.00516311313060701,TRUE,9862
"gene_17286",0.100879850658952,0.005,1,0.00516311313060701,TRUE,17064
"gene_17287",0.672010231535292,0.005,1,0.00516311313060701,TRUE,790
"gene_17288",0.504696958485873,0.005,1,0.00516311313060701,TRUE,2682
"gene_17289",0.102221691014878,0.005,1,0.00516311313060701,TRUE,17025
"gene_17291",0.328950186081712,0.005,1,0.00516311313060701,TRUE,7386
"gene_17292",0.414779357565175,0.005,1,0.00516311313060701,TRUE,4617
"gene_17293",0.356001201956968,0.005,1,0.00516311313060701,TRUE,6409
"gene_17295",0.262572432924349,0.005,1,0.00516311313060701,TRUE,10136
"gene_17303",0.405145296593029,0.005,1,0.00516311313060701,TRUE,4891
"gene_17304",0.886442295638223,0.005,1,0.00516311313060701,TRUE,119
"gene_17305",0.179635604377768,0.005,1,0.00516311313060701,TRUE,14067
"gene_17306",0.0984100037250428,0.005,1,0.00516311313060701,TRUE,17131
"gene_17307",0.526446709352873,0.005,1,0.00516311313060701,TRUE,2317
"gene_17308",0.47741759870622,0.005,1,0.00516311313060701,TRUE,3187
"gene_17309",0.540664228194815,0.005,1,0.00516311313060701,TRUE,2103
"gene_17310",0.213821173017831,0.005,1,0.00516311313060701,TRUE,12420
"gene_17311",0.59156766510744,0.005,1,0.00516311313060701,TRUE,1478
"gene_17312",0.348868049733054,0.005,1,0.00516311313060701,TRUE,6649
"gene_17313",0.145953111927183,0.005,1,0.00516311313060701,TRUE,15509
"gene_17314",0.237744509343254,0.005,1,0.00516311313060701,TRUE,11259
"gene_17315",0.418017572331595,0.005,1,0.00516311313060701,TRUE,4531
"gene_17316",0.979997724110569,0.005,1,0.00516311313060701,TRUE,42
"gene_17317",0.540927236830077,0.005,1,0.00516311313060701,TRUE,2101
"gene_17318",0.424348016437147,0.005,1,0.00516311313060701,TRUE,4380
"gene_17319",0.478747880333647,0.005,1,0.00516311313060701,TRUE,3167
"gene_17320",0.474676680189246,0.005,1,0.00516311313060701,TRUE,3246
"gene_17321",0.222175606354046,0.005,1,0.00516311313060701,TRUE,12003
"gene_17322",0.270069516685273,0.005,1,0.00516311313060701,TRUE,9799
"gene_17323",0.116791197684754,0.005,1,0.00516311313060701,TRUE,16613
"gene_17325",0.11418274700624,0.005,1,0.00516311313060701,TRUE,16709
"gene_17326",0.0900913777763508,0.01,1,0.0102438742487286,TRUE,17318
"gene_17327",0.225318092881299,0.005,1,0.00516311313060701,TRUE,11847
"gene_17328",0.272363920500097,0.005,1,0.00516311313060701,TRUE,9706
"gene_17329",0.408903619999283,0.005,1,0.00516311313060701,TRUE,4762
"gene_17331",0.751048737826824,0.005,1,0.00516311313060701,TRUE,408
"gene_17332",0.291004531788056,0.005,1,0.00516311313060701,TRUE,8937
"gene_17333",0.441677181010026,0.005,1,0.00516311313060701,TRUE,3928
"gene_17334",0.407034028010859,0.005,1,0.00516311313060701,TRUE,4833
"gene_17335",0.212752942953901,0.005,1,0.00516311313060701,TRUE,12463
"gene_17336",0.373874452056342,0.005,1,0.00516311313060701,TRUE,5846
"gene_17337",0.120289717189839,0.005,1,0.00516311313060701,TRUE,16501
"gene_17338",0.289658751606266,0.005,1,0.00516311313060701,TRUE,8991
"gene_17339",0.214855624644401,0.005,1,0.00516311313060701,TRUE,12367
"gene_17340",0.111017304494913,0.005,1,0.00516311313060701,TRUE,16811
"gene_17341",0.0672659245362084,0.23,1,0.230702806699864,FALSE,17626
"gene_17342",0.076443656923356,0.07,1,0.0705893730799864,FALSE,17554
"gene_17343",0.146285984945543,0.005,1,0.00516311313060701,TRUE,15497
"gene_17344",0.201629979807659,0.005,1,0.00516311313060701,TRUE,13016
"gene_17345",0.205745171818471,0.005,1,0.00516311313060701,TRUE,12782
"gene_17346",0.244158268795471,0.005,1,0.00516311313060701,TRUE,10951
"gene_17347",0.664964453503068,0.005,1,0.00516311313060701,TRUE,836
